wk_end,CountyName,res_county,People,IPeople,amt_benefits
2017-11-25,Carbon,009,68,18,16130
2017-11-25,Carter,011,0,0,0
2017-11-25,Cascade,013,642,148,129537
2017-11-25,Chouteau,015,12,3,2285
2017-11-25,Custer,017,68,21,15546
2017-11-25,Daniels,019,5,,1218
2017-11-25,Dawson,021,23,5,4758
2017-11-25,Deer Lodge,023,83,19,18144
2017-11-25,Fallon,025,5,,1482
2017-11-25,Fergus,027,122,28,33507
2017-11-25,Flathead,029,1162,220,266100
2017-11-25,Gallatin,031,829,124,224666
2017-11-25,Garfield,033,4,,
2017-11-25,Glacier,035,120,24,22275
2017-11-25,Golden Valley,037,5,,
2017-11-25,Granite,039,20,6,4411
2017-11-25,Hill,041,87,13,16373
2017-11-25,Jefferson,043,79,14,23728
2017-11-25,Judith Basin,045,8,,
2017-11-25,Lake,047,192,44,36677
2017-11-25,Lewis and Clark,049,497,111,114244
2017-11-25,Liberty,051,0,0,0
2017-11-25,Lincoln,053,246,50,53582
2017-11-25,McCone,055,,,
2017-11-25,Madison,057,53,11,12821
2017-11-25,Meagher,059,10,,2437
2017-11-25,Mineral,061,39,10,9902
2017-11-25,Missoula,063,988,271,199315
2017-11-25,Musselshell,065,32,5,8171
2017-11-25,Park,067,152,28,33263
2017-11-25,Petroleum,069,3,,785
2017-11-25,Phillips,071,22,5,5633
2017-11-25,Pondera,073,19,5,4840
2017-11-25,Powder River,075,4,,1823
2017-11-25,Powell,077,54,13,10496
2017-11-25,Prairie,079,3,,
2017-11-25,Ravalli,081,325,82,73288
2017-11-25,Richland,083,23,4,6070
2017-11-25,Roosevelt,085,30,9,3509
2017-11-25,Rosebud,087,70,17,20236
2017-11-25,Sanders,089,136,38,31186
2017-11-25,Sheridan,091,11,3,2361
2017-11-25,Silver Bow,093,286,58,70783
2017-11-25,Stillwater,095,66,14,20946
2017-11-25,Sweet Grass,097,14,4,2838
2017-11-25,Teton,099,28,5,7490
2017-11-25,Toole,101,16,3,3115
2017-11-25,Treasure,103,,,
2017-11-25,Valley,105,23,5,6251
2017-11-25,Wheatland,107,12,5,2030
2017-11-25,Wibaux,109,0,0,0
2017-11-25,Yellowstone,111,1152,264,277365
2017-12-02,Beaverhead,001,59,9,13713
2017-12-02,Big Horn,003,148,23,34809
2017-12-02,Blaine,005,24,7,3741
2017-12-02,Broadwater,007,26,5,5895
2017-12-02,Carbon,009,65,11,16261
2017-12-02,Carter,011,0,0,0
2017-12-02,Cascade,013,560,121,108832
2017-12-02,Chouteau,015,8,4,1337
2017-12-02,Custer,017,73,23,16092
2017-12-02,Daniels,019,3,,
2017-12-02,Dawson,021,22,5,4970
2017-12-02,Deer Lodge,023,85,16,18823
2017-12-02,Fallon,025,4,,1135
2017-12-02,Fergus,027,104,25,26190
2017-12-02,Flathead,029,1172,302,244031
2017-12-02,Gallatin,031,833,138,214027
2017-12-02,Garfield,033,,,
2017-12-02,Glacier,035,145,37,27892
2017-12-02,Golden Valley,037,5,,1494
2017-12-02,Granite,039,25,11,3486
2017-12-02,Hill,041,93,17,18307
2017-12-02,Jefferson,043,88,29,19805
2017-12-02,Judith Basin,045,5,,1359
2017-12-02,Lake,047,199,47,35935
2017-12-02,Lewis and Clark,049,493,132,112138
2017-12-02,Liberty,051,0,0,0
2017-12-02,Lincoln,053,258,62,55022
2017-12-02,McCone,055,0,0,0
2017-12-02,Madison,057,57,10,15725
2017-12-02,Meagher,059,12,4,2729
2017-12-02,Mineral,061,45,15,8476
2017-12-02,Missoula,063,1002,276,207265
2017-12-02,Musselshell,065,29,4,7920
2017-12-02,Park,067,137,22,30257
2017-12-02,Petroleum,069,5,,
2017-12-02,Phillips,071,28,7,5432
2017-12-02,Pondera,073,21,7,3356
2017-12-02,Powder River,075,4,,
2017-12-02,Powell,077,54,11,10327
2017-12-02,Prairie,079,3,,
2017-12-02,Ravalli,081,343,106,72575
2017-12-02,Richland,083,39,15,7121
2017-12-02,Roosevelt,085,33,8,6357
2017-12-02,Rosebud,087,62,15,16931
2017-12-02,Sanders,089,124,26,32523
2017-12-02,Sheridan,091,17,6,3043
2017-12-02,Silver Bow,093,308,80,65569
2017-12-02,Stillwater,095,67,13,20801
2017-12-02,Sweet Grass,097,12,3,2057
2017-12-02,Teton,099,29,11,5877
2017-12-02,Toole,101,14,3,2514
2017-12-02,Treasure,103,0,0,0
2017-12-02,Valley,105,32,12,7483
2017-12-02,Wheatland,107,8,,2068
2017-12-02,Wibaux,109,0,0,0
2017-12-02,Yellowstone,111,1077,277,244801
2017-12-09,Beaverhead,001,66,11,14683
2017-12-09,Big Horn,003,147,25,31617
2017-12-09,Blaine,005,29,7,4861
2017-12-09,Broadwater,007,23,,7151
2017-12-09,Carbon,009,62,13,13965
2017-12-09,Carter,011,,,
2017-12-09,Cascade,013,582,116,115742
2017-12-09,Chouteau,015,11,3,2039
2017-12-09,Custer,017,88,25,22923
2017-12-09,Daniels,019,4,,1273
2017-12-09,Dawson,021,29,9,6326
2017-12-09,Deer Lodge,023,86,15,18653
2017-12-09,Fallon,025,4,,1135
2017-12-09,Fergus,027,117,25,31503
2017-12-09,Flathead,029,1220,269,255561
2017-12-09,Gallatin,031,724,123,181226
2017-12-09,Garfield,033,3,,
2017-12-09,Glacier,035,143,28,31822
2017-12-09,Golden Valley,037,6,,964
2017-12-09,Granite,039,27,11,4795
2017-12-09,Hill,041,97,17,18082
2017-12-09,Jefferson,043,87,18,22427
2017-12-09,Judith Basin,045,9,3,2369
2017-12-09,Lake,047,213,49,38807
2017-12-09,Lewis and Clark,049,509,111,118570
2017-12-09,Liberty,051,0,0,0
2017-12-09,Lincoln,053,252,46,59247
2017-12-09,McCone,055,0,0,0
2017-12-09,Madison,057,58,7,14803
2017-12-09,Meagher,059,9,,2308
2017-12-09,Mineral,061,49,14,11666
2017-12-09,Missoula,063,1067,249,232027
2017-12-09,Musselshell,065,30,5,8200
2017-12-09,Park,067,159,35,37040
2017-12-09,Petroleum,069,,,
2017-12-09,Phillips,071,24,3,6841
2017-12-09,Pondera,073,24,7,5220
2017-12-09,Powder River,075,6,,
2017-12-09,Powell,077,56,5,12336
2017-12-09,Prairie,079,,,
2017-12-09,Ravalli,081,366,89,77992
2017-12-09,Richland,083,35,15,6244
2017-12-09,Roosevelt,085,35,6,9173
2017-12-09,Rosebud,087,66,13,19266
2017-12-09,Sanders,089,119,9,32073
2017-12-09,Sheridan,091,17,,4404
2017-12-09,Silver Bow,093,316,57,72970
2017-12-09,Stillwater,095,63,11,18639
2017-12-09,Sweet Grass,097,13,4,2299
2017-12-09,Teton,099,33,6,9746
2017-12-09,Toole,101,12,,3523
2017-12-09,Treasure,103,,,
2017-12-09,Valley,105,42,12,9218
2017-12-09,Wheatland,107,14,,3222
2017-12-09,Wibaux,109,,,
2017-12-09,Yellowstone,111,1121,217,265780
2017-12-16,Beaverhead,001,76,12,16383
2017-12-16,Big Horn,003,142,12,36348
2017-12-16,Blaine,005,24,,5925
2017-12-16,Broadwater,007,29,5,7392
2017-12-16,Carbon,009,68,14,17128
2017-12-16,Carter,011,,,
2017-12-16,Cascade,013,595,120,120631
2017-12-16,Chouteau,015,12,5,1967
2017-12-16,Custer,017,84,10,22947
2017-12-16,Daniels,019,4,,991
2017-12-16,Dawson,021,34,12,7273
2017-12-16,Deer Lodge,023,100,13,23904
2017-12-16,Fallon,025,5,,1728
2017-12-16,Fergus,027,124,19,35034
2017-12-16,Flathead,029,1253,233,276519
2017-12-16,Gallatin,031,672,116,169660
2017-12-16,Garfield,033,,,
2017-12-16,Glacier,035,142,16,33798
2017-12-16,Golden Valley,037,6,,1464
2017-12-16,Granite,039,35,13,6103
2017-12-16,Hill,041,97,14,18921
2017-12-16,Jefferson,043,93,18,24143
2017-12-16,Judith Basin,045,11,4,1782
2017-12-16,Lake,047,243,54,43854
2017-12-16,Lewis and Clark,049,550,125,130058
2017-12-16,Liberty,051,,,
2017-12-16,Lincoln,053,264,47,61813
2017-12-16,McCone,055,,,
2017-12-16,Madison,057,60,16,12572
2017-12-16,Meagher,059,10,,3267
2017-12-16,Mineral,061,45,4,11749
2017-12-16,Missoula,063,1130,201,254595
2017-12-16,Musselshell,065,31,4,8867
2017-12-16,Park,067,156,21,36262
2017-12-16,Petroleum,069,3,,
2017-12-16,Phillips,071,27,,8193
2017-12-16,Pondera,073,28,3,7206
2017-12-16,Powder River,075,5,,
2017-12-16,Powell,077,57,8,12488
2017-12-16,Prairie,079,4,,
2017-12-16,Ravalli,081,407,93,93139
2017-12-16,Richland,083,33,8,7818
2017-12-16,Roosevelt,085,40,12,7994
2017-12-16,Rosebud,087,66,9,18709
2017-12-16,Sanders,089,121,22,29265
2017-12-16,Sheridan,091,15,3,3799
2017-12-16,Silver Bow,093,341,60,83981
2017-12-16,Stillwater,095,68,13,18652
2017-12-16,Sweet Grass,097,14,,2658
2017-12-16,Teton,099,36,5,10379
2017-12-16,Toole,101,15,3,3579
2017-12-16,Treasure,103,,,
2017-12-16,Valley,105,44,13,10179
2017-12-16,Wheatland,107,14,6,2808
2017-12-16,Wibaux,109,0,0,0
2017-12-16,Yellowstone,111,1135,220,270046
2017-12-23,Beaverhead,001,72,7,16372
2017-12-23,Big Horn,003,145,22,33018
2017-12-23,Blaine,005,31,5,5974
2017-12-23,Broadwater,007,36,12,10208
2017-12-23,Carbon,009,67,18,15536
2017-12-23,Carter,011,0,0,0
2017-12-23,Cascade,013,715,179,152502
2017-12-23,Chouteau,015,17,5,3334
2017-12-23,Custer,017,90,18,24361
2017-12-23,Daniels,019,4,,1308
2017-12-23,Dawson,021,35,6,8943
2017-12-23,Deer Lodge,023,103,22,24826
2017-12-23,Fallon,025,5,,1381
2017-12-23,Fergus,027,137,26,41326
2017-12-23,Flathead,029,1305,258,299008
2017-12-23,Gallatin,031,694,137,179573
2017-12-23,Garfield,033,3,,
2017-12-23,Glacier,035,146,24,32980
2017-12-23,Golden Valley,037,8,,1735
2017-12-23,Granite,039,31,8,7550
2017-12-23,Hill,041,100,21,18437
2017-12-23,Jefferson,043,99,23,25370
2017-12-23,Judith Basin,045,12,3,2831
2017-12-23,Lake,047,248,59,46747
2017-12-23,Lewis and Clark,049,596,119,144903
2017-12-23,Liberty,051,0,0,0
2017-12-23,Lincoln,053,287,53,68575
2017-12-23,McCone,055,0,0,0
2017-12-23,Madison,057,71,10,16153
2017-12-23,Meagher,059,13,4,2922
2017-12-23,Mineral,061,49,5,12900
2017-12-23,Missoula,063,1138,202,273738
2017-12-23,Musselshell,065,37,11,7593
2017-12-23,Park,067,164,28,39454
2017-12-23,Petroleum,069,3,,
2017-12-23,Phillips,071,34,12,7838
2017-12-23,Pondera,073,33,9,7249
2017-12-23,Powder River,075,5,,
2017-12-23,Powell,077,61,11,14600
2017-12-23,Prairie,079,6,3,379
2017-12-23,Ravalli,081,456,101,107441
2017-12-23,Richland,083,49,19,11216
2017-12-23,Roosevelt,085,51,9,12678
2017-12-23,Rosebud,087,74,16,20775
2017-12-23,Sanders,089,150,39,35239
2017-12-23,Sheridan,091,7,,1957
2017-12-23,Silver Bow,093,336,56,83907
2017-12-23,Stillwater,095,80,18,22333
2017-12-23,Sweet Grass,097,15,5,2539
2017-12-23,Teton,099,31,4,10107
2017-12-23,Toole,101,14,3,3049
2017-12-23,Treasure,103,0,0,0
2017-12-23,Valley,105,48,14,13651
2017-12-23,Wheatland,107,13,5,2465
2017-12-23,Wibaux,109,,,
2017-12-23,Yellowstone,111,1322,353,294809
2017-12-30,Beaverhead,001,74,7,19249
2017-12-30,Big Horn,003,137,13,36934
2017-12-30,Blaine,005,30,4,6610
2017-12-30,Broadwater,007,45,16,8893
2017-12-30,Carbon,009,86,24,24434
2017-12-30,Carter,011,3,,
2017-12-30,Cascade,013,822,174,199846
2017-12-30,Chouteau,015,14,,3472
2017-12-30,Custer,017,92,15,27514
2017-12-30,Daniels,019,3,,944
2017-12-30,Dawson,021,37,9,10105
2017-12-30,Deer Lodge,023,109,14,28732
2017-12-30,Fallon,025,7,,2366
2017-12-30,Fergus,027,147,19,49835
2017-12-30,Flathead,029,1393,222,359014
2017-12-30,Gallatin,031,722,115,222504
2017-12-30,Garfield,033,3,,
2017-12-30,Glacier,035,151,22,37511
2017-12-30,Golden Valley,037,10,,1637
2017-12-30,Granite,039,29,4,8493
2017-12-30,Hill,041,101,17,22548
2017-12-30,Jefferson,043,113,16,34278
2017-12-30,Judith Basin,045,10,,2919
2017-12-30,Lake,047,307,74,65821
2017-12-30,Lewis and Clark,049,670,138,182703
2017-12-30,Liberty,051,4,3,
2017-12-30,Lincoln,053,304,42,76944
2017-12-30,McCone,055,0,0,0
2017-12-30,Madison,057,69,12,19034
2017-12-30,Meagher,059,17,3,4480
2017-12-30,Mineral,061,55,7,16330
2017-12-30,Missoula,063,1210,188,319498
2017-12-30,Musselshell,065,43,10,10045
2017-12-30,Park,067,167,24,43575
2017-12-30,Petroleum,069,5,,
2017-12-30,Phillips,071,34,5,9422
2017-12-30,Pondera,073,32,3,9012
2017-12-30,Powder River,075,7,3,1793
2017-12-30,Powell,077,67,9,15961
2017-12-30,Prairie,079,6,,1102
2017-12-30,Ravalli,081,465,74,118841
2017-12-30,Richland,083,45,7,11932
2017-12-30,Roosevelt,085,53,9,15204
2017-12-30,Rosebud,087,79,14,23018
2017-12-30,Sanders,089,166,32,49230
2017-12-30,Sheridan,091,18,3,5184
2017-12-30,Silver Bow,093,349,48,91759
2017-12-30,Stillwater,095,90,19,26546
2017-12-30,Sweet Grass,097,22,5,5294
2017-12-30,Teton,099,38,6,11617
2017-12-30,Toole,101,16,5,3369
2017-12-30,Treasure,103,,,
2017-12-30,Valley,105,56,7,16165
2017-12-30,Wheatland,107,17,4,4362
2017-12-30,Wibaux,109,0,0,0
2017-12-30,Yellowstone,111,1594,396,418973
2018-01-06,Beaverhead,001,80,16,19282
2018-01-06,Big Horn,003,140,23,32717
2018-01-06,Blaine,005,34,6,7751
2018-01-06,Broadwater,007,51,11,12918
2018-01-06,Carbon,009,90,21,23357
2018-01-06,Carter,011,,,
2018-01-06,Cascade,013,799,133,192550
2018-01-06,Chouteau,015,14,,3275
2018-01-06,Custer,017,96,18,26571
2018-01-06,Daniels,019,4,,1474
2018-01-06,Dawson,021,37,7,10070
2018-01-06,Deer Lodge,023,108,11,30679
2018-01-06,Fallon,025,5,,1512
2018-01-06,Fergus,027,129,13,42938
2018-01-06,Flathead,029,1414,231,351084
2018-01-06,Gallatin,031,724,107,204020
2018-01-06,Garfield,033,6,,
2018-01-06,Glacier,035,158,24,39098
2018-01-06,Golden Valley,037,9,,2348
2018-01-06,Granite,039,43,14,10515
2018-01-06,Hill,041,106,12,24347
2018-01-06,Jefferson,043,111,23,30254
2018-01-06,Judith Basin,045,11,,2877
2018-01-06,Lake,047,309,42,64790
2018-01-06,Lewis and Clark,049,675,118,183337
2018-01-06,Liberty,051,4,,
2018-01-06,Lincoln,053,316,49,79979
2018-01-06,McCone,055,,,
2018-01-06,Madison,057,79,13,19214
2018-01-06,Meagher,059,12,,4349
2018-01-06,Mineral,061,56,6,16023
2018-01-06,Missoula,063,1232,213,306765
2018-01-06,Musselshell,065,50,12,12362
2018-01-06,Park,067,173,21,43164
2018-01-06,Petroleum,069,3,,
2018-01-06,Phillips,071,39,5,12408
2018-01-06,Pondera,073,35,5,8622
2018-01-06,Powder River,075,6,,
2018-01-06,Powell,077,62,7,14672
2018-01-06,Prairie,079,,,
2018-01-06,Ravalli,081,484,79,123366
2018-01-06,Richland,083,51,11,12200
2018-01-06,Roosevelt,085,59,10,15011
2018-01-06,Rosebud,087,94,22,23737
2018-01-06,Sanders,089,173,27,53807
2018-01-06,Sheridan,091,16,3,4187
2018-01-06,Silver Bow,093,352,44,94061
2018-01-06,Stillwater,095,94,15,27413
2018-01-06,Sweet Grass,097,19,5,3264
2018-01-06,Teton,099,38,6,11438
2018-01-06,Toole,101,17,5,3405
2018-01-06,Treasure,103,,,
2018-01-06,Valley,105,56,8,16854
2018-01-06,Wheatland,107,18,4,3908
2018-01-06,Wibaux,109,0,0,0
2018-01-06,Yellowstone,111,1591,298,405236
2018-01-13,Beaverhead,001,79,19,16630
2018-01-13,Big Horn,003,157,54,30681
2018-01-13,Blaine,005,39,9,9244
2018-01-13,Broadwater,007,35,6,8544
2018-01-13,Carbon,009,91,21,23617
2018-01-13,Carter,011,,,
2018-01-13,Cascade,013,834,190,177132
2018-01-13,Chouteau,015,17,3,3936
2018-01-13,Custer,017,109,25,28567
2018-01-13,Daniels,019,5,,
2018-01-13,Dawson,021,34,6,7640
2018-01-13,Deer Lodge,023,118,20,30113
2018-01-13,Fallon,025,8,5,1165
2018-01-13,Fergus,027,151,40,42849
2018-01-13,Flathead,029,1565,418,338980
2018-01-13,Gallatin,031,765,184,191797
2018-01-13,Garfield,033,6,,
2018-01-13,Glacier,035,192,62,38307
2018-01-13,Golden Valley,037,10,,2398
2018-01-13,Granite,039,56,28,9695
2018-01-13,Hill,041,112,27,24168
2018-01-13,Jefferson,043,121,26,29292
2018-01-13,Judith Basin,045,17,7,2978
2018-01-13,Lake,047,341,73,69423
2018-01-13,Lewis and Clark,049,734,179,173543
2018-01-13,Liberty,051,3,,
2018-01-13,Lincoln,053,343,86,74869
2018-01-13,McCone,055,0,0,0
2018-01-13,Madison,057,88,23,18150
2018-01-13,Meagher,059,17,5,3504
2018-01-13,Mineral,061,54,12,13509
2018-01-13,Missoula,063,1367,342,299033
2018-01-13,Musselshell,065,47,8,11988
2018-01-13,Park,067,176,30,43568
2018-01-13,Petroleum,069,4,,
2018-01-13,Phillips,071,48,16,10831
2018-01-13,Pondera,073,43,14,8253
2018-01-13,Powder River,075,8,,
2018-01-13,Powell,077,72,17,16535
2018-01-13,Prairie,079,5,,1497
2018-01-13,Ravalli,081,519,138,112468
2018-01-13,Richland,083,46,8,11422
2018-01-13,Roosevelt,085,69,14,17599
2018-01-13,Rosebud,087,96,24,23805
2018-01-13,Sanders,089,191,52,44959
2018-01-13,Sheridan,091,17,,5352
2018-01-13,Silver Bow,093,377,84,88860
2018-01-13,Stillwater,095,95,20,25961
2018-01-13,Sweet Grass,097,23,7,5064
2018-01-13,Teton,099,46,12,11754
2018-01-13,Toole,101,17,3,4703
2018-01-13,Treasure,103,,,
2018-01-13,Valley,105,57,10,15588
2018-01-13,Wheatland,107,23,7,4560
2018-01-13,Wibaux,109,3,,
2018-01-13,Yellowstone,111,1589,345,394244
2018-01-20,Beaverhead,001,80,12,19718
2018-01-20,Big Horn,003,160,31,35591
2018-01-20,Blaine,005,39,4,11015
2018-01-20,Broadwater,007,43,12,10276
2018-01-20,Carbon,009,95,19,26974
2018-01-20,Carter,011,4,,651
2018-01-20,Cascade,013,826,94,204311
2018-01-20,Chouteau,015,15,3,3551
2018-01-20,Custer,017,114,20,32436
2018-01-20,Daniels,019,5,,1528
2018-01-20,Dawson,021,42,8,10574
2018-01-20,Deer Lodge,023,110,14,30475
2018-01-20,Fallon,025,11,3,2752
2018-01-20,Fergus,027,146,11,51072
2018-01-20,Flathead,029,1550,205,388031
2018-01-20,Gallatin,031,750,88,208879
2018-01-20,Garfield,033,6,,
2018-01-20,Glacier,035,196,26,45868
2018-01-20,Golden Valley,037,6,,1637
2018-01-20,Granite,039,59,6,16897
2018-01-20,Hill,041,105,16,23822
2018-01-20,Jefferson,043,115,12,33331
2018-01-20,Judith Basin,045,13,,4198
2018-01-20,Lake,047,339,46,75541
2018-01-20,Lewis and Clark,049,722,93,191671
2018-01-20,Liberty,051,3,,
2018-01-20,Lincoln,053,344,46,91985
2018-01-20,McCone,055,,,
2018-01-20,Madison,057,85,5,24763
2018-01-20,Meagher,059,19,3,5039
2018-01-20,Mineral,061,61,9,17248
2018-01-20,Missoula,063,1375,172,358085
2018-01-20,Musselshell,065,52,6,14055
2018-01-20,Park,067,176,22,44122
2018-01-20,Petroleum,069,4,,
2018-01-20,Phillips,071,47,6,15918
2018-01-20,Pondera,073,43,5,11164
2018-01-20,Powder River,075,6,,
2018-01-20,Powell,077,71,5,19004
2018-01-20,Prairie,079,3,,
2018-01-20,Ravalli,081,529,68,137945
2018-01-20,Richland,083,57,14,11779
2018-01-20,Roosevelt,085,72,8,20018
2018-01-20,Rosebud,087,110,18,32464
2018-01-20,Sanders,089,182,19,53795
2018-01-20,Sheridan,091,15,4,4142
2018-01-20,Silver Bow,093,393,52,104396
2018-01-20,Stillwater,095,94,11,28502
2018-01-20,Sweet Grass,097,18,,5450
2018-01-20,Teton,099,43,,14380
2018-01-20,Toole,101,18,4,4959
2018-01-20,Treasure,103,,,
2018-01-20,Valley,105,64,7,19301
2018-01-20,Wheatland,107,16,,3157
2018-01-20,Wibaux,109,,,
2018-01-20,Yellowstone,111,1571,222,427106
2018-01-27,Beaverhead,001,82,9,20850
2018-01-27,Big Horn,003,155,21,37784
2018-01-27,Blaine,005,40,5,9705
2018-01-27,Broadwater,007,42,7,11067
2018-01-27,Carbon,009,94,11,26774
2018-01-27,Carter,011,,,
2018-01-27,Cascade,013,811,102,190699
2018-01-27,Chouteau,015,16,,4075
2018-01-27,Custer,017,119,21,33233
2018-01-27,Daniels,019,3,,
2018-01-27,Dawson,021,36,5,10055
2018-01-27,Deer Lodge,023,112,9,35579
2018-01-27,Fallon,025,11,3,3072
2018-01-27,Fergus,027,129,3,47607
2018-01-27,Flathead,029,1553,156,408134
2018-01-27,Gallatin,031,747,86,205942
2018-01-27,Garfield,033,5,,
2018-01-27,Glacier,035,177,13,47265
2018-01-27,Golden Valley,037,10,,2103
2018-01-27,Granite,039,56,3,17387
2018-01-27,Hill,041,117,22,24824
2018-01-27,Jefferson,043,119,13,35017
2018-01-27,Judith Basin,045,14,,4208
2018-01-27,Lake,047,355,36,80218
2018-01-27,Lewis and Clark,049,698,81,192815
2018-01-27,Liberty,051,5,,
2018-01-27,Lincoln,053,351,37,94553
2018-01-27,McCone,055,0,0,0
2018-01-27,Madison,057,79,7,21348
2018-01-27,Meagher,059,18,,5554
2018-01-27,Mineral,061,59,10,17625
2018-01-27,Missoula,063,1364,168,356985
2018-01-27,Musselshell,065,45,7,10814
2018-01-27,Park,067,176,17,46622
2018-01-27,Petroleum,069,,,
2018-01-27,Phillips,071,42,,15006
2018-01-27,Pondera,073,37,,11638
2018-01-27,Powder River,075,6,,
2018-01-27,Powell,077,67,9,17338
2018-01-27,Prairie,079,5,,
2018-01-27,Ravalli,081,512,54,136630
2018-01-27,Richland,083,55,9,16048
2018-01-27,Roosevelt,085,73,4,20039
2018-01-27,Rosebud,087,108,15,32856
2018-01-27,Sanders,089,179,18,54004
2018-01-27,Sheridan,091,17,,5529
2018-01-27,Silver Bow,093,393,37,108688
2018-01-27,Stillwater,095,84,12,26388
2018-01-27,Sweet Grass,097,19,,5722
2018-01-27,Teton,099,50,9,14149
2018-01-27,Toole,101,23,5,5841
2018-01-27,Treasure,103,,,
2018-01-27,Valley,105,62,6,18498
2018-01-27,Wheatland,107,13,,2859
2018-01-27,Wibaux,109,,,
2018-01-27,Yellowstone,111,1527,174,426730
2018-02-03,Beaverhead,001,73,,21469
2018-02-03,Big Horn,003,177,39,38716
2018-02-03,Blaine,005,35,4,9822
2018-02-03,Broadwater,007,39,5,8880
2018-02-03,Carbon,009,86,8,26712
2018-02-03,Carter,011,,,
2018-02-03,Cascade,013,778,81,193479
2018-02-03,Chouteau,015,14,3,3185
2018-02-03,Custer,017,126,15,36208
2018-02-03,Daniels,019,3,,
2018-02-03,Dawson,021,41,9,11271
2018-02-03,Deer Lodge,023,114,10,35201
2018-02-03,Fallon,025,10,,3594
2018-02-03,Fergus,027,136,6,48967
2018-02-03,Flathead,029,1554,176,412085
2018-02-03,Gallatin,031,780,98,215591
2018-02-03,Garfield,033,6,,
2018-02-03,Glacier,035,179,15,51735
2018-02-03,Golden Valley,037,8,,2392
2018-02-03,Granite,039,56,5,16584
2018-02-03,Hill,041,110,17,23509
2018-02-03,Jefferson,043,117,13,34908
2018-02-03,Judith Basin,045,13,,4609
2018-02-03,Lake,047,337,38,77341
2018-02-03,Lewis and Clark,049,673,57,196702
2018-02-03,Liberty,051,3,,
2018-02-03,Lincoln,053,343,31,97444
2018-02-03,McCone,055,0,0,0
2018-02-03,Madison,057,83,5,22658
2018-02-03,Meagher,059,20,,6556
2018-02-03,Mineral,061,59,,18470
2018-02-03,Missoula,063,1359,154,361018
2018-02-03,Musselshell,065,45,4,12117
2018-02-03,Park,067,163,11,43014
2018-02-03,Petroleum,069,,,
2018-02-03,Phillips,071,44,,15771
2018-02-03,Pondera,073,35,,10362
2018-02-03,Powder River,075,7,,
2018-02-03,Powell,077,77,9,19281
2018-02-03,Prairie,079,5,,447
2018-02-03,Ravalli,081,521,44,143045
2018-02-03,Richland,083,59,14,17357
2018-02-03,Roosevelt,085,68,6,19641
2018-02-03,Rosebud,087,102,5,32598
2018-02-03,Sanders,089,175,13,53994
2018-02-03,Sheridan,091,18,,4868
2018-02-03,Silver Bow,093,391,43,104615
2018-02-03,Stillwater,095,86,9,27272
2018-02-03,Sweet Grass,097,21,,7000
2018-02-03,Teton,099,48,4,14622
2018-02-03,Toole,101,18,,5097
2018-02-03,Treasure,103,0,0,0
2018-02-03,Valley,105,58,4,18797
2018-02-03,Wheatland,107,17,,4039
2018-02-03,Wibaux,109,3,,
2018-02-03,Yellowstone,111,1521,178,432539
2018-02-10,Beaverhead,001,72,3,20950
2018-02-10,Big Horn,003,175,24,45550
2018-02-10,Blaine,005,42,6,10508
2018-02-10,Broadwater,007,33,3,9287
2018-02-10,Carbon,009,89,10,28290
2018-02-10,Carter,011,,,
2018-02-10,Cascade,013,824,93,222649
2018-02-10,Chouteau,015,16,3,3702
2018-02-10,Custer,017,126,14,37575
2018-02-10,Daniels,019,4,,1511
2018-02-10,Dawson,021,40,5,11528
2018-02-10,Deer Lodge,023,108,10,32697
2018-02-10,Fallon,025,11,,3303
2018-02-10,Fergus,027,129,5,46738
2018-02-10,Flathead,029,1545,164,409976
2018-02-10,Gallatin,031,774,79,226342
2018-02-10,Garfield,033,5,,
2018-02-10,Glacier,035,172,15,50742
2018-02-10,Golden Valley,037,10,3,3157
2018-02-10,Granite,039,55,,17813
2018-02-10,Hill,041,111,8,27036
2018-02-10,Jefferson,043,117,11,36056
2018-02-10,Judith Basin,045,14,,5049
2018-02-10,Lake,047,330,23,79549
2018-02-10,Lewis and Clark,049,669,60,197875
2018-02-10,Liberty,051,4,,
2018-02-10,Lincoln,053,333,31,93392
2018-02-10,McCone,055,0,0,0
2018-02-10,Madison,057,75,5,21139
2018-02-10,Meagher,059,18,,6404
2018-02-10,Mineral,061,58,5,15867
2018-02-10,Missoula,063,1322,110,349895
2018-02-10,Musselshell,065,48,7,15378
2018-02-10,Park,067,173,19,46590
2018-02-10,Petroleum,069,3,,
2018-02-10,Phillips,071,44,,16298
2018-02-10,Pondera,073,36,3,10554
2018-02-10,Powder River,075,7,,
2018-02-10,Powell,077,71,5,19516
2018-02-10,Prairie,079,7,3,
2018-02-10,Ravalli,081,493,37,133221
2018-02-10,Richland,083,74,19,18893
2018-02-10,Roosevelt,085,73,3,21885
2018-02-10,Rosebud,087,105,5,35561
2018-02-10,Sanders,089,176,14,55456
2018-02-10,Sheridan,091,19,,6444
2018-02-10,Silver Bow,093,389,40,109569
